Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Algorithme,Param_hash_size,Param_mode,Distance_Hamming,Similarite_Pct
landscapes,26,Occlusion_50,Occlusion,50,wHash,32,coif1,448,65.4320987654321
landscapes,26,Occlusion_75,Occlusion,75,wHash,4,haar,4,75.0
landscapes,26,Occlusion_75,Occlusion,75,wHash,4,db4,8,92.0
landscapes,26,Occlusion_75,Occlusion,75,wHash,4,sym5,26,81.94444444444444
landscapes,26,Occlusion_75,Occlusion,75,wHash,4,coif1,14,78.125
landscapes,26,Occlusion_75,Occlusion,75,wHash,8,haar,31,51.5625
landscapes,26,Occlusion_75,Occlusion,75,wHash,8,db4,54,72.44897959183675
landscapes,26,Occlusion_75,Occlusion,75,wHash,8,sym5,40,84.375
landscapes,26,Occlusion_75,Occlusion,75,wHash,8,coif1,38,73.61111111111111
landscapes,26,Occlusion_75,Occlusion,75,wHash,16,haar,114,55.46875
landscapes,26,Occlusion_75,Occlusion,75,wHash,16,db4,178,63.22314049586777
landscapes,26,Occlusion_75,Occlusion,75,wHash,16,sym5,178,69.09722222222223
landscapes,26,Occlusion_75,Occlusion,75,wHash,16,coif1,158,60.5
landscapes,26,Occlusion_75,Occlusion,75,wHash,32,haar,449,56.15234375
landscapes,26,Occlusion_75,Occlusion,75,wHash,32,db4,672,53.46260387811634
landscapes,26,Occlusion_75,Occlusion,75,wHash,32,sym5,642,57.790927021696255
landscapes,26,Occlusion_75,Occlusion,75,wHash,32,coif1,580,55.24691358024691
landscapes,27,Original,Original,0,wHash,4,haar,0,100.0
landscapes,27,Original,Original,0,wHash,4,db4,0,100.0
landscapes,27,Original,Original,0,wHash,4,sym5,0,100.0
landscapes,27,Original,Original,0,wHash,4,coif1,0,100.0
landscapes,27,Original,Original,0,wHash,8,haar,0,100.0
landscapes,27,Original,Original,0,wHash,8,db4,0,100.0
landscapes,27,Original,Original,0,wHash,8,sym5,0,100.0
landscapes,27,Original,Original,0,wHash,8,coif1,0,100.0
landscapes,27,Original,Original,0,wHash,16,haar,0,100.0
landscapes,27,Original,Original,0,wHash,16,db4,0,100.0
landscapes,27,Original,Original,0,wHash,16,sym5,0,100.0
landscapes,27,Original,Original,0,wHash,16,coif1,0,100.0
landscapes,27,Original,Original,0,wHash,32,haar,0,100.0
landscapes,27,Original,Original,0,wHash,32,db4,0,100.0
landscapes,27,Original,Original,0,wHash,32,sym5,0,100.0
landscapes,27,Original,Original,0,wHash,32,coif1,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,4,haar,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,4,db4,2,98.0
landscapes,27,Compression_90,Compression,90,wHash,4,sym5,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,4,coif1,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,8,haar,2,96.875
landscapes,27,Compression_90,Compression,90,wHash,8,db4,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,8,sym5,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,8,coif1,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,16,haar,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,16,db4,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,16,sym5,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,16,coif1,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,32,haar,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,32,db4,0,100.0
landscapes,27,Compression_90,Compression,90,wHash,32,sym5,6,99.60552268244577
landscapes,27,Compression_90,Compression,90,wHash,32,coif1,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,4,haar,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,4,db4,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,4,sym5,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,4,coif1,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,8,haar,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,8,db4,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,8,sym5,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,8,coif1,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,16,haar,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,16,db4,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,16,sym5,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,16,coif1,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,32,haar,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,32,db4,0,100.0
landscapes,27,Compression_75,Compression,75,wHash,32,sym5,2,99.86850756081526
landscapes,27,Compression_75,Compression,75,wHash,32,coif1,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,4,haar,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,4,db4,6,94.0
landscapes,27,Compression_50,Compression,50,wHash,4,sym5,2,98.61111111111111
landscapes,27,Compression_50,Compression,50,wHash,4,coif1,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,8,haar,2,96.875
landscapes,27,Compression_50,Compression,50,wHash,8,db4,4,97.95918367346938
landscapes,27,Compression_50,Compression,50,wHash,8,sym5,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,8,coif1,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,16,haar,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,16,db4,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,16,sym5,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,16,coif1,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,32,haar,2,99.8046875
landscapes,27,Compression_50,Compression,50,wHash,32,db4,0,100.0
landscapes,27,Compression_50,Compression,50,wHash,32,sym5,4,99.7370151216305
landscapes,27,Compression_50,Compression,50,wHash,32,coif1,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,4,haar,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,4,db4,6,94.0
landscapes,27,Compression_25,Compression,25,wHash,4,sym5,4,97.22222222222223
landscapes,27,Compression_25,Compression,25,wHash,4,coif1,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,8,haar,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,8,db4,12,93.87755102040816
landscapes,27,Compression_25,Compression,25,wHash,8,sym5,4,98.4375
landscapes,27,Compression_25,Compression,25,wHash,8,coif1,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,16,haar,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,16,db4,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,16,sym5,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,16,coif1,2,99.5
landscapes,27,Compression_25,Compression,25,wHash,32,haar,0,100.0
landscapes,27,Compression_25,Compression,25,wHash,32,db4,2,99.86149584487535
landscapes,27,Compression_25,Compression,25,wHash,32,sym5,6,99.60552268244577
landscapes,27,Compression_25,Compression,25,wHash,32,coif1,4,99.69135802469135
landscapes,27,Compression_10,Compression,10,wHash,4,haar,0,100.0
landscapes,27,Compression_10,Compression,10,wHash,4,db4,10,90.0
landscapes,27,Compression_10,Compression,10,wHash,4,sym5,16,88.88888888888889
landscapes,27,Compression_10,Compression,10,wHash,4,coif1,0,100.0
landscapes,27,Compression_10,Compression,10,wHash,8,haar,6,90.625
landscapes,27,Compression_10,Compression,10,wHash,8,db4,18,90.81632653061224
landscapes,27,Compression_10,Compression,10,wHash,8,sym5,4,98.4375
landscapes,27,Compression_10,Compression,10,wHash,8,coif1,0,100.0
landscapes,27,Compression_10,Compression,10,wHash,16,haar,2,99.21875
landscapes,27,Compression_10,Compression,10,wHash,16,db4,0,100.0
landscapes,27,Compression_10,Compression,10,wHash,16,sym5,2,99.65277777777777
landscapes,27,Compression_10,Compression,10,wHash,16,coif1,0,100.0
landscapes,27,Compression_10,Compression,10,wHash,32,haar,4,99.609375
landscapes,27,Compression_10,Compression,10,wHash,32,db4,6,99.58448753462604
landscapes,27,Compression_10,Compression,10,wHash,32,sym5,4,99.7370151216305
landscapes,27,Compression_10,Compression,10,wHash,32,coif1,6,99.53703703703704
landscapes,27,Resize_50,Resize,50,wHash,4,haar,0,100.0
landscapes,27,Resize_50,Resize,50,wHash,4,db4,2,98.0
landscapes,27,Resize_50,Resize,50,wHash,4,sym5,0,100.0
landscapes,27,Resize_50,Resize,50,wHash,4,coif1,0,100.0
landscapes,27,Resize_50,Resize,50,wHash,8,haar,2,96.875
landscapes,27,Resize_50,Resize,50,wHash,8,db4,10,94.89795918367346
landscapes,27,Resize_50,Resize,50,wHash,8,sym5,24,90.625
landscapes,27,Resize_50,Resize,50,wHash,8,coif1,0,100.0
landscapes,27,Resize_50,Resize,50,wHash,16,haar,0,100.0
landscapes,27,Resize_50,Resize,50,wHash,16,db4,28,94.21487603305785
landscapes,27,Resize_50,Resize,50,wHash,16,coif1,16,96.0
landscapes,27,Resize_50,Resize,50,wHash,32,haar,0,100.0
landscapes,27,Resize_75,Resize,75,wHash,4,haar,0,100.0
landscapes,27,Resize_75,Resize,75,wHash,4,db4,2,98.0
landscapes,27,Resize_75,Resize,75,wHash,4,sym5,4,97.22222222222223
landscapes,27,Resize_75,Resize,75,wHash,4,coif1,0,100.0
landscapes,27,Resize_75,Resize,75,wHash,8,haar,2,96.875
landscapes,27,Resize_75,Resize,75,wHash,8,db4,20,89.79591836734694
landscapes,27,Resize_75,Resize,75,wHash,8,coif1,0,100.0
landscapes,27,Resize_75,Resize,75,wHash,16,haar,0,100.0
landscapes,27,Resize_75,Resize,75,wHash,32,haar,2,99.8046875
landscapes,27,Resize_90,Resize,90,wHash,4,haar,0,100.0
landscapes,27,Resize_90,Resize,90,wHash,4,db4,26,74.0
landscapes,27,Resize_90,Resize,90,wHash,4,coif1,0,100.0
landscapes,27,Resize_90,Resize,90,wHash,8,haar,4,93.75
landscapes,27,Resize_90,Resize,90,wHash,16,haar,0,100.0
landscapes,27,Resize_90,Resize,90,wHash,32,haar,2,99.8046875
landscapes,27,Downscale_50,Downscale,50,wHash,4,haar,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,4,db4,2,98.0
landscapes,27,Downscale_50,Downscale,50,wHash,4,sym5,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,4,coif1,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,8,haar,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,8,db4,2,98.9795918367347
landscapes,27,Downscale_50,Downscale,50,wHash,8,sym5,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,8,coif1,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,16,haar,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,16,db4,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,16,sym5,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,16,coif1,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,32,haar,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,32,db4,0,100.0
landscapes,27,Downscale_50,Downscale,50,wHash,32,sym5,6,99.60552268244577
landscapes,27,Downscale_50,Downscale,50,wHash,32,coif1,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,4,haar,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,4,db4,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,4,sym5,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,4,coif1,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,8,haar,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,8,db4,6,96.93877551020408
landscapes,27,Downscale_75,Downscale,75,wHash,8,sym5,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,8,coif1,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,16,haar,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,16,db4,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,16,sym5,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,16,coif1,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,32,haar,4,99.609375
landscapes,27,Downscale_75,Downscale,75,wHash,32,db4,0,100.0
landscapes,27,Downscale_75,Downscale,75,wHash,32,sym5,4,99.7370151216305
landscapes,27,Downscale_75,Downscale,75,wHash,32,coif1,4,99.69135802469135
landscapes,27,Downscale_90,Downscale,90,wHash,4,haar,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,4,db4,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,4,sym5,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,4,coif1,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,8,haar,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,8,db4,2,98.9795918367347
landscapes,27,Downscale_90,Downscale,90,wHash,8,sym5,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,8,coif1,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,16,haar,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,16,db4,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,16,sym5,0,100.0
landscapes,27,Downscale_90,Downscale,90,wHash,16,coif1,6,98.5
landscapes,27,Downscale_90,Downscale,90,wHash,32,haar,8,99.21875
landscapes,27,Downscale_90,Downscale,90,wHash,32,db4,4,99.7229916897507
landscapes,27,Downscale_90,Downscale,90,wHash,32,sym5,8,99.47403024326101
landscapes,27,Downscale_90,Downscale,90,wHash,32,coif1,6,99.53703703703704
landscapes,27,Occlusion_10,Occlusion,10,wHash,4,haar,6,62.5
landscapes,27,Occlusion_10,Occlusion,10,wHash,4,db4,4,96.0
landscapes,27,Occlusion_10,Occlusion,10,wHash,4,sym5,4,97.22222222222223
landscapes,27,Occlusion_10,Occlusion,10,wHash,4,coif1,2,96.875
landscapes,27,Occlusion_10,Occlusion,10,wHash,8,haar,12,81.25
landscapes,27,Occlusion_10,Occlusion,10,wHash,8,db4,12,93.87755102040816
landscapes,27,Occlusion_10,Occlusion,10,wHash,8,sym5,18,92.96875
landscapes,27,Occlusion_10,Occlusion,10,wHash,8,coif1,16,88.88888888888889
landscapes,27,Occlusion_10,Occlusion,10,wHash,16,haar,44,82.8125
landscapes,27,Occlusion_10,Occlusion,10,wHash,16,db4,48,90.08264462809917
landscapes,27,Occlusion_10,Occlusion,10,wHash,16,sym5,44,92.36111111111111
landscapes,27,Occlusion_10,Occlusion,10,wHash,16,coif1,38,90.5
landscapes,27,Occlusion_10,Occlusion,10,wHash,32,haar,116,88.671875
landscapes,27,Occlusion_10,Occlusion,10,wHash,32,db4,154,89.33518005540166
landscapes,27,Occlusion_10,Occlusion,10,wHash,32,sym5,138,90.92702169625247
landscapes,27,Occlusion_10,Occlusion,10,wHash,32,coif1,124,90.4320987654321
landscapes,27,Occlusion_25,Occlusion,25,wHash,4,haar,6,62.5
landscapes,27,Occlusion_25,Occlusion,25,wHash,4,db4,8,92.0
landscapes,27,Occlusion_25,Occlusion,25,wHash,4,sym5,12,91.66666666666667
landscapes,27,Occlusion_25,Occlusion,25,wHash,4,coif1,8,87.5
landscapes,27,Occlusion_25,Occlusion,25,wHash,8,haar,22,65.625
landscapes,27,Occlusion_25,Occlusion,25,wHash,8,db4,28,85.71428571428572
landscapes,27,Occlusion_25,Occlusion,25,wHash,8,sym5,32,87.5
landscapes,27,Occlusion_25,Occlusion,25,wHash,8,coif1,26,81.94444444444444
landscapes,27,Occlusion_25,Occlusion,25,wHash,16,haar,86,66.40625
landscapes,27,Occlusion_25,Occlusion,25,wHash,16,db4,96,80.16528925619835
landscapes,27,Occlusion_25,Occlusion,25,wHash,16,sym5,104,81.94444444444444
landscapes,27,Occlusion_25,Occlusion,25,wHash,16,coif1,84,79.0
landscapes,27,Occlusion_25,Occlusion,25,wHash,32,haar,326,68.1640625
landscapes,27,Occlusion_25,Occlusion,25,wHash,32,db4,378,73.82271468144044
landscapes,27,Occlusion_25,Occlusion,25,wHash,32,sym5,360,76.33136094674556
landscapes,27,Occlusion_25,Occlusion,25,wHash,32,coif1,340,73.76543209876543
landscapes,27,Occlusion_50,Occlusion,50,wHash,4,haar,6,62.5
landscapes,27,Occlusion_50,Occlusion,50,wHash,4,db4,16,84.0
landscapes,27,Occlusion_50,Occlusion,50,wHash,4,sym5,20,86.11111111111111
landscapes,27,Occlusion_50,Occlusion,50,wHash,4,coif1,16,75.0
landscapes,27,Occlusion_50,Occlusion,50,wHash,8,haar,38,40.625
landscapes,27,Occlusion_50,Occlusion,50,wHash,8,db4,60,69.38775510204081
landscapes,27,Occlusion_50,Occlusion,50,wHash,8,sym5,56,78.125
landscapes,27,Occlusion_50,Occlusion,50,wHash,8,coif1,50,65.27777777777777
landscapes,27,Occlusion_50,Occlusion,50,wHash,16,haar,144,43.75
landscapes,27,Occlusion_50,Occlusion,50,wHash,16,db4,214,55.785123966942145
landscapes,27,Occlusion_50,Occlusion,50,wHash,16,sym5,198,65.625
landscapes,27,Occlusion_50,Occlusion,50,wHash,16,coif1,176,56.0
landscapes,27,Occlusion_50,Occlusion,50,wHash,32,haar,604,41.015625
landscapes,27,Occlusion_50,Occlusion,50,wHash,32,db4,718,50.27700831024931
landscapes,27,Occlusion_50,Occlusion,50,wHash,32,sym5,688,54.766600920447075
landscapes,27,Occlusion_50,Occlusion,50,wHash,32,coif1,648,50.0
landscapes,27,Occlusion_75,Occlusion,75,wHash,4,haar,6,62.5
landscapes,27,Occlusion_75,Occlusion,75,wHash,4,db4,26,74.0
landscapes,27,Occlusion_75,Occlusion,75,wHash,4,sym5,24,83.33333333333334
landscapes,27,Occlusion_75,Occlusion,75,wHash,4,coif1,20,68.75
landscapes,27,Occlusion_75,Occlusion,75,wHash,8,haar,39,39.0625
landscapes,27,Occlusion_75,Occlusion,75,wHash,8,db4,74,62.244897959183675
landscapes,27,Occlusion_75,Occlusion,75,wHash,8,sym5,80,68.75
landscapes,27,Occlusion_75,Occlusion,75,wHash,8,coif1,66,54.16666666666667
landscapes,27,Occlusion_75,Occlusion,75,wHash,16,haar,152,40.625
landscapes,27,Occlusion_75,Occlusion,75,wHash,16,db4,264,45.45454545454546
landscapes,27,Occlusion_75,Occlusion,75,wHash,16,sym5,268,53.47222222222222
landscapes,27,Occlusion_75,Occlusion,75,wHash,16,coif1,236,41.0
landscapes,27,Occlusion_75,Occlusion,75,wHash,32,haar,565,44.82421875
landscapes,27,Occlusion_75,Occlusion,75,wHash,32,db4,882,38.91966759002769
landscapes,27,Occlusion_75,Occlusion,75,wHash,32,sym5,902,40.69690992767916
landscapes,27,Occlusion_75,Occlusion,75,wHash,32,coif1,761,41.28086419753087
landscapes,28,Original,Original,0,wHash,4,haar,0,100.0
landscapes,28,Original,Original,0,wHash,4,db4,0,100.0
landscapes,28,Original,Original,0,wHash,4,sym5,0,100.0
landscapes,28,Original,Original,0,wHash,4,coif1,0,100.0
landscapes,28,Original,Original,0,wHash,8,haar,0,100.0
landscapes,28,Original,Original,0,wHash,8,db4,0,100.0
landscapes,28,Original,Original,0,wHash,8,sym5,0,100.0
landscapes,28,Original,Original,0,wHash,8,coif1,0,100.0
landscapes,28,Original,Original,0,wHash,16,haar,0,100.0
landscapes,28,Original,Original,0,wHash,16,db4,0,100.0
landscapes,28,Original,Original,0,wHash,16,sym5,0,100.0
landscapes,28,Original,Original,0,wHash,16,coif1,0,100.0
landscapes,28,Original,Original,0,wHash,32,haar,0,100.0
landscapes,28,Original,Original,0,wHash,32,db4,0,100.0
landscapes,28,Original,Original,0,wHash,32,sym5,0,100.0
landscapes,28,Original,Original,0,wHash,32,coif1,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,4,haar,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,4,db4,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,4,sym5,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,4,coif1,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,8,haar,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,8,db4,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,8,sym5,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,8,coif1,2,98.61111111111111
landscapes,28,Compression_90,Compression,90,wHash,16,haar,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,16,db4,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,16,sym5,2,99.65277777777777
landscapes,28,Compression_90,Compression,90,wHash,16,coif1,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,32,haar,0,100.0
landscapes,28,Compression_90,Compression,90,wHash,32,db4,4,99.7229916897507
landscapes,28,Compression_90,Compression,90,wHash,32,sym5,2,99.86850756081526
landscapes,28,Compression_90,Compression,90,wHash,32,coif1,0,100.0
landscapes,28,Compression_75,Compression,75,wHash,4,haar,0,100.0
landscapes,28,Compression_75,Compression,75,wHash,4,db4,0,100.0
landscapes,28,Compression_75,Compression,75,wHash,4,sym5,4,97.22222222222223
landscapes,28,Compression_75,Compression,75,wHash,4,coif1,0,100.0
landscapes,28,Compression_75,Compression,75,wHash,8,haar,0,100.0
landscapes,28,Compression_75,Compression,75,wHash,8,db4,0,100.0
landscapes,28,Compression_75,Compression,75,wHash,8,sym5,4,98.4375
landscapes,28,Compression_75,Compression,75,wHash,8,coif1,2,98.61111111111111
landscapes,28,Compression_75,Compression,75,wHash,16,haar,0,100.0
landscapes,28,Compression_75,Compression,75,wHash,16,db4,0,100.0
landscapes,28,Compression_75,Compression,75,wHash,16,sym5,6,98.95833333333333
landscapes,28,Compression_75,Compression,75,wHash,16,coif1,2,99.5
landscapes,28,Compression_75,Compression,75,wHash,32,haar,2,99.8046875
landscapes,28,Compression_75,Compression,75,wHash,32,db4,8,99.44598337950139
landscapes,28,Compression_75,Compression,75,wHash,32,sym5,2,99.86850756081526
landscapes,28,Compression_75,Compression,75,wHash,32,coif1,2,99.84567901234568
landscapes,28,Compression_50,Compression,50,wHash,4,haar,0,100.0
landscapes,28,Compression_50,Compression,50,wHash,4,db4,0,100.0
landscapes,28,Compression_50,Compression,50,wHash,4,sym5,0,100.0
landscapes,28,Compression_50,Compression,50,wHash,4,coif1,0,100.0
landscapes,28,Compression_50,Compression,50,wHash,8,haar,0,100.0
landscapes,28,Compression_50,Compression,50,wHash,8,db4,0,100.0
landscapes,28,Compression_50,Compression,50,wHash,8,sym5,8,96.875
landscapes,28,Compression_50,Compression,50,wHash,8,coif1,8,94.44444444444444
landscapes,28,Compression_50,Compression,50,wHash,16,haar,2,99.21875
landscapes,28,Compression_50,Compression,50,wHash,16,db4,0,100.0
landscapes,28,Compression_50,Compression,50,wHash,16,sym5,6,98.95833333333333
landscapes,28,Compression_50,Compression,50,wHash,16,coif1,2,99.5
landscapes,28,Compression_50,Compression,50,wHash,32,haar,2,99.8046875
landscapes,28,Compression_50,Compression,50,wHash,32,db4,10,99.30747922437673
