Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Param_hash_size,Algorithme,Distance_Hamming,Similarite_Pct
faces,1,Occlusion_50,Occlusion,50,12,aHash,18,87.5
faces,1,Occlusion_50,Occlusion,50,12,dHash,57,60.41666666666667
faces,1,Occlusion_50,Occlusion,50,16,aHash,43,83.203125
faces,1,Occlusion_50,Occlusion,50,16,dHash,102,60.15625
faces,1,Occlusion_50,Occlusion,50,24,aHash,70,87.84722222222223
faces,1,Occlusion_50,Occlusion,50,24,dHash,204,64.58333333333333
faces,1,Occlusion_50,Occlusion,50,32,aHash,140,86.328125
faces,1,Occlusion_50,Occlusion,50,32,dHash,337,67.08984375
faces,1,Occlusion_75,Occlusion,75,4,aHash,1,93.75
faces,1,Occlusion_75,Occlusion,75,4,dHash,6,62.5
faces,1,Occlusion_75,Occlusion,75,6,aHash,3,91.66666666666667
faces,1,Occlusion_75,Occlusion,75,6,dHash,18,50.0
faces,1,Occlusion_75,Occlusion,75,8,aHash,14,78.125
faces,1,Occlusion_75,Occlusion,75,8,dHash,27,57.8125
faces,1,Occlusion_75,Occlusion,75,12,aHash,46,68.05555555555556
faces,1,Occlusion_75,Occlusion,75,12,dHash,61,57.63888888888889
faces,1,Occlusion_75,Occlusion,75,16,aHash,83,67.578125
faces,1,Occlusion_75,Occlusion,75,16,dHash,106,58.59375
faces,1,Occlusion_75,Occlusion,75,24,aHash,162,71.875
faces,1,Occlusion_75,Occlusion,75,24,dHash,264,54.16666666666667
faces,1,Occlusion_75,Occlusion,75,32,aHash,334,67.3828125
faces,1,Occlusion_75,Occlusion,75,32,dHash,405,60.44921875
faces,2,Original,Original,0,4,aHash,0,100.0
faces,2,Original,Original,0,4,dHash,0,100.0
faces,2,Original,Original,0,6,aHash,0,100.0
faces,2,Original,Original,0,6,dHash,0,100.0
faces,2,Original,Original,0,8,aHash,0,100.0
faces,2,Original,Original,0,8,dHash,0,100.0
faces,2,Original,Original,0,12,aHash,0,100.0
faces,2,Original,Original,0,12,dHash,0,100.0
faces,2,Original,Original,0,16,aHash,0,100.0
faces,2,Original,Original,0,16,dHash,0,100.0
faces,2,Original,Original,0,24,aHash,0,100.0
faces,2,Original,Original,0,24,dHash,0,100.0
faces,2,Original,Original,0,32,aHash,0,100.0
faces,2,Original,Original,0,32,dHash,0,100.0
faces,2,Compression_90,Compression,90,4,aHash,0,100.0
faces,2,Compression_90,Compression,90,4,dHash,0,100.0
faces,2,Compression_90,Compression,90,6,aHash,0,100.0
faces,2,Compression_90,Compression,90,6,dHash,0,100.0
faces,2,Compression_90,Compression,90,8,aHash,0,100.0
faces,2,Compression_90,Compression,90,8,dHash,0,100.0
faces,2,Compression_90,Compression,90,12,aHash,0,100.0
faces,2,Compression_90,Compression,90,12,dHash,0,100.0
faces,2,Compression_90,Compression,90,16,aHash,0,100.0
faces,2,Compression_90,Compression,90,16,dHash,0,100.0
faces,2,Compression_90,Compression,90,24,aHash,1,99.82638888888889
faces,2,Compression_90,Compression,90,24,dHash,4,99.30555555555556
faces,2,Compression_90,Compression,90,32,aHash,1,99.90234375
faces,2,Compression_90,Compression,90,32,dHash,6,99.4140625
faces,2,Compression_75,Compression,75,4,aHash,0,100.0
faces,2,Compression_75,Compression,75,4,dHash,0,100.0
faces,2,Compression_75,Compression,75,6,aHash,0,100.0
faces,2,Compression_75,Compression,75,6,dHash,0,100.0
faces,2,Compression_75,Compression,75,8,aHash,0,100.0
faces,2,Compression_75,Compression,75,8,dHash,0,100.0
faces,2,Compression_75,Compression,75,12,aHash,0,100.0
faces,2,Compression_75,Compression,75,12,dHash,0,100.0
faces,2,Compression_75,Compression,75,16,aHash,0,100.0
faces,2,Compression_75,Compression,75,16,dHash,1,99.609375
faces,2,Compression_75,Compression,75,24,aHash,2,99.65277777777777
faces,2,Compression_75,Compression,75,24,dHash,5,99.13194444444444
faces,2,Compression_75,Compression,75,32,aHash,1,99.90234375
faces,2,Compression_75,Compression,75,32,dHash,13,98.73046875
faces,2,Compression_50,Compression,50,4,aHash,0,100.0
faces,2,Compression_50,Compression,50,4,dHash,0,100.0
faces,2,Compression_50,Compression,50,6,aHash,0,100.0
faces,2,Compression_50,Compression,50,6,dHash,0,100.0
faces,2,Compression_50,Compression,50,8,aHash,0,100.0
faces,2,Compression_50,Compression,50,8,dHash,0,100.0
faces,2,Compression_50,Compression,50,12,aHash,0,100.0
faces,2,Compression_50,Compression,50,12,dHash,0,100.0
faces,2,Compression_50,Compression,50,16,aHash,0,100.0
faces,2,Compression_50,Compression,50,16,dHash,2,99.21875
faces,2,Compression_50,Compression,50,24,aHash,1,99.82638888888889
faces,2,Compression_50,Compression,50,24,dHash,7,98.78472222222223
faces,2,Compression_50,Compression,50,32,aHash,1,99.90234375
faces,2,Compression_50,Compression,50,32,dHash,21,97.94921875
faces,2,Compression_25,Compression,25,4,aHash,0,100.0
faces,2,Compression_25,Compression,25,4,dHash,0,100.0
faces,2,Compression_25,Compression,25,6,aHash,0,100.0
faces,2,Compression_25,Compression,25,6,dHash,0,100.0
faces,2,Compression_25,Compression,25,8,aHash,0,100.0
faces,2,Compression_25,Compression,25,8,dHash,0,100.0
faces,2,Compression_25,Compression,25,12,aHash,0,100.0
faces,2,Compression_25,Compression,25,12,dHash,1,99.30555555555556
faces,2,Compression_25,Compression,25,16,aHash,1,99.609375
faces,2,Compression_25,Compression,25,16,dHash,1,99.609375
faces,2,Compression_25,Compression,25,24,aHash,2,99.65277777777777
faces,2,Compression_25,Compression,25,24,dHash,16,97.22222222222223
faces,2,Compression_25,Compression,25,32,aHash,3,99.70703125
faces,2,Compression_25,Compression,25,32,dHash,25,97.55859375
faces,2,Compression_10,Compression,10,4,aHash,0,100.0
faces,2,Compression_10,Compression,10,4,dHash,0,100.0
faces,2,Compression_10,Compression,10,6,aHash,0,100.0
faces,2,Compression_10,Compression,10,6,dHash,0,100.0
faces,2,Compression_10,Compression,10,8,aHash,0,100.0
faces,2,Compression_10,Compression,10,8,dHash,1,98.4375
faces,2,Compression_10,Compression,10,12,aHash,0,100.0
faces,2,Compression_10,Compression,10,12,dHash,6,95.83333333333333
faces,2,Compression_10,Compression,10,16,aHash,2,99.21875
faces,2,Compression_10,Compression,10,16,dHash,7,97.265625
faces,2,Compression_10,Compression,10,24,aHash,3,99.47916666666667
faces,2,Compression_10,Compression,10,24,dHash,28,95.13888888888889
faces,2,Compression_10,Compression,10,32,aHash,2,99.8046875
faces,2,Compression_10,Compression,10,32,dHash,67,93.45703125
faces,2,Resize_50,Resize,50,4,aHash,0,100.0
faces,2,Resize_50,Resize,50,4,dHash,0,100.0
faces,2,Resize_50,Resize,50,6,aHash,0,100.0
faces,2,Resize_50,Resize,50,6,dHash,0,100.0
faces,2,Resize_50,Resize,50,8,aHash,0,100.0
faces,2,Resize_50,Resize,50,8,dHash,0,100.0
faces,2,Resize_50,Resize,50,12,aHash,0,100.0
faces,2,Resize_50,Resize,50,12,dHash,0,100.0
faces,2,Resize_50,Resize,50,16,aHash,1,99.609375
faces,2,Resize_50,Resize,50,16,dHash,1,99.609375
faces,2,Resize_50,Resize,50,24,aHash,1,99.82638888888889
faces,2,Resize_50,Resize,50,24,dHash,3,99.47916666666667
faces,2,Resize_50,Resize,50,32,aHash,0,100.0
faces,2,Resize_50,Resize,50,32,dHash,6,99.4140625
faces,2,Resize_75,Resize,75,4,aHash,0,100.0
faces,2,Resize_75,Resize,75,4,dHash,0,100.0
faces,2,Resize_75,Resize,75,6,aHash,0,100.0
faces,2,Resize_75,Resize,75,6,dHash,0,100.0
faces,2,Resize_75,Resize,75,8,aHash,0,100.0
faces,2,Resize_75,Resize,75,8,dHash,0,100.0
faces,2,Resize_75,Resize,75,12,aHash,0,100.0
faces,2,Resize_75,Resize,75,12,dHash,1,99.30555555555556
faces,2,Resize_75,Resize,75,16,aHash,1,99.609375
faces,2,Resize_75,Resize,75,16,dHash,0,100.0
faces,2,Resize_75,Resize,75,24,aHash,0,100.0
faces,2,Resize_75,Resize,75,24,dHash,6,98.95833333333333
faces,2,Resize_75,Resize,75,32,aHash,1,99.90234375
faces,2,Resize_75,Resize,75,32,dHash,11,98.92578125
faces,2,Resize_90,Resize,90,4,aHash,0,100.0
faces,2,Resize_90,Resize,90,4,dHash,0,100.0
faces,2,Resize_90,Resize,90,6,aHash,0,100.0
faces,2,Resize_90,Resize,90,6,dHash,0,100.0
faces,2,Resize_90,Resize,90,8,aHash,0,100.0
faces,2,Resize_90,Resize,90,8,dHash,0,100.0
faces,2,Resize_90,Resize,90,12,aHash,0,100.0
faces,2,Resize_90,Resize,90,12,dHash,1,99.30555555555556
faces,2,Resize_90,Resize,90,16,aHash,0,100.0
faces,2,Resize_90,Resize,90,16,dHash,0,100.0
faces,2,Resize_90,Resize,90,24,aHash,2,99.65277777777777
faces,2,Resize_90,Resize,90,24,dHash,5,99.13194444444444
faces,2,Resize_90,Resize,90,32,aHash,2,99.8046875
faces,2,Resize_90,Resize,90,32,dHash,21,97.94921875
faces,2,Downscale_50,Downscale,50,4,aHash,0,100.0
faces,2,Downscale_50,Downscale,50,4,dHash,0,100.0
faces,2,Downscale_50,Downscale,50,6,aHash,0,100.0
faces,2,Downscale_50,Downscale,50,6,dHash,0,100.0
faces,2,Downscale_50,Downscale,50,8,aHash,0,100.0
faces,2,Downscale_50,Downscale,50,8,dHash,0,100.0
faces,2,Downscale_50,Downscale,50,12,aHash,0,100.0
faces,2,Downscale_50,Downscale,50,12,dHash,0,100.0
faces,2,Downscale_50,Downscale,50,16,aHash,0,100.0
faces,2,Downscale_50,Downscale,50,16,dHash,0,100.0
faces,2,Downscale_50,Downscale,50,24,aHash,1,99.82638888888889
faces,2,Downscale_50,Downscale,50,24,dHash,7,98.78472222222223
faces,2,Downscale_50,Downscale,50,32,aHash,0,100.0
faces,2,Downscale_50,Downscale,50,32,dHash,13,98.73046875
faces,2,Downscale_75,Downscale,75,4,aHash,0,100.0
faces,2,Downscale_75,Downscale,75,4,dHash,0,100.0
faces,2,Downscale_75,Downscale,75,6,aHash,0,100.0
faces,2,Downscale_75,Downscale,75,6,dHash,0,100.0
faces,2,Downscale_75,Downscale,75,8,aHash,0,100.0
faces,2,Downscale_75,Downscale,75,8,dHash,0,100.0
faces,2,Downscale_75,Downscale,75,12,aHash,0,100.0
faces,2,Downscale_75,Downscale,75,12,dHash,0,100.0
faces,2,Downscale_75,Downscale,75,16,aHash,0,100.0
faces,2,Downscale_75,Downscale,75,16,dHash,1,99.609375
faces,2,Downscale_75,Downscale,75,24,aHash,0,100.0
faces,2,Downscale_75,Downscale,75,24,dHash,8,98.61111111111111
faces,2,Downscale_75,Downscale,75,32,aHash,1,99.90234375
faces,2,Downscale_75,Downscale,75,32,dHash,18,98.2421875
faces,2,Downscale_90,Downscale,90,4,aHash,0,100.0
faces,2,Downscale_90,Downscale,90,4,dHash,0,100.0
faces,2,Downscale_90,Downscale,90,6,aHash,0,100.0
faces,2,Downscale_90,Downscale,90,6,dHash,0,100.0
faces,2,Downscale_90,Downscale,90,8,aHash,0,100.0
faces,2,Downscale_90,Downscale,90,8,dHash,0,100.0
faces,2,Downscale_90,Downscale,90,12,aHash,1,99.30555555555556
faces,2,Downscale_90,Downscale,90,12,dHash,1,99.30555555555556
faces,2,Downscale_90,Downscale,90,16,aHash,1,99.609375
faces,2,Downscale_90,Downscale,90,16,dHash,8,96.875
faces,2,Downscale_90,Downscale,90,24,aHash,3,99.47916666666667
faces,2,Downscale_90,Downscale,90,24,dHash,32,94.44444444444444
faces,2,Downscale_90,Downscale,90,32,aHash,15,98.53515625
faces,2,Downscale_90,Downscale,90,32,dHash,65,93.65234375
faces,2,Occlusion_10,Occlusion,10,4,aHash,5,68.75
faces,2,Occlusion_10,Occlusion,10,4,dHash,6,62.5
faces,2,Occlusion_10,Occlusion,10,6,aHash,6,83.33333333333334
faces,2,Occlusion_10,Occlusion,10,6,dHash,7,80.55555555555556
faces,2,Occlusion_10,Occlusion,10,8,aHash,12,81.25
faces,2,Occlusion_10,Occlusion,10,8,dHash,9,85.9375
faces,2,Occlusion_10,Occlusion,10,12,aHash,37,74.30555555555556
faces,2,Occlusion_10,Occlusion,10,12,dHash,11,92.36111111111111
faces,2,Occlusion_10,Occlusion,10,16,aHash,51,80.078125
faces,2,Occlusion_10,Occlusion,10,16,dHash,28,89.0625
faces,2,Occlusion_10,Occlusion,10,24,aHash,127,77.95138888888889
faces,2,Occlusion_10,Occlusion,10,24,dHash,47,91.84027777777777
faces,2,Occlusion_10,Occlusion,10,32,aHash,205,79.98046875
faces,2,Occlusion_10,Occlusion,10,32,dHash,74,92.7734375
faces,2,Occlusion_25,Occlusion,25,4,aHash,8,50.0
faces,2,Occlusion_25,Occlusion,25,4,dHash,8,50.0
faces,2,Occlusion_25,Occlusion,25,6,aHash,11,69.44444444444444
faces,2,Occlusion_25,Occlusion,25,6,dHash,12,66.66666666666667
faces,2,Occlusion_25,Occlusion,25,8,aHash,26,59.375
faces,2,Occlusion_25,Occlusion,25,8,dHash,21,67.1875
faces,2,Occlusion_25,Occlusion,25,12,aHash,59,59.02777777777778
faces,2,Occlusion_25,Occlusion,25,12,dHash,40,72.22222222222223
faces,2,Occlusion_25,Occlusion,25,16,aHash,104,59.375
faces,2,Occlusion_25,Occlusion,25,16,dHash,59,76.953125
faces,2,Occlusion_25,Occlusion,25,24,aHash,234,59.375
faces,2,Occlusion_25,Occlusion,25,24,dHash,105,81.77083333333334
faces,2,Occlusion_25,Occlusion,25,32,aHash,417,59.27734375
faces,2,Occlusion_25,Occlusion,25,32,dHash,185,81.93359375
faces,2,Occlusion_50,Occlusion,50,4,aHash,8,50.0
faces,2,Occlusion_50,Occlusion,50,4,dHash,7,56.25
faces,2,Occlusion_50,Occlusion,50,6,aHash,18,50.0
faces,2,Occlusion_50,Occlusion,50,6,dHash,14,61.11111111111111
faces,2,Occlusion_50,Occlusion,50,8,aHash,30,53.125
faces,2,Occlusion_50,Occlusion,50,8,dHash,28,56.25
faces,2,Occlusion_50,Occlusion,50,12,aHash,74,48.611111111111114
faces,2,Occlusion_50,Occlusion,50,12,dHash,49,65.97222222222223
faces,2,Occlusion_50,Occlusion,50,16,aHash,117,54.296875
faces,2,Occlusion_50,Occlusion,50,16,dHash,93,63.671875
faces,2,Occlusion_50,Occlusion,50,24,aHash,287,50.17361111111111
faces,2,Occlusion_50,Occlusion,50,24,dHash,187,67.53472222222223
faces,2,Occlusion_50,Occlusion,50,32,aHash,532,48.046875
faces,2,Occlusion_50,Occlusion,50,32,dHash,319,68.84765625
faces,2,Occlusion_75,Occlusion,75,4,aHash,7,56.25
faces,2,Occlusion_75,Occlusion,75,4,dHash,8,50.0
faces,2,Occlusion_75,Occlusion,75,6,aHash,18,50.0
faces,2,Occlusion_75,Occlusion,75,6,dHash,16,55.55555555555556
faces,2,Occlusion_75,Occlusion,75,8,aHash,34,46.875
faces,2,Occlusion_75,Occlusion,75,8,dHash,28,56.25
faces,2,Occlusion_75,Occlusion,75,12,aHash,72,50.0
faces,2,Occlusion_75,Occlusion,75,12,dHash,57,60.41666666666667
faces,2,Occlusion_75,Occlusion,75,16,aHash,113,55.859375
faces,2,Occlusion_75,Occlusion,75,16,dHash,105,58.984375
faces,2,Occlusion_75,Occlusion,75,24,aHash,284,50.69444444444444
faces,2,Occlusion_75,Occlusion,75,24,dHash,262,54.51388888888889
faces,2,Occlusion_75,Occlusion,75,32,aHash,470,54.1015625
faces,2,Occlusion_75,Occlusion,75,32,dHash,436,57.421875
faces,3,Original,Original,0,4,aHash,0,100.0
faces,3,Original,Original,0,4,dHash,0,100.0
faces,3,Original,Original,0,6,aHash,0,100.0
faces,3,Original,Original,0,6,dHash,0,100.0
faces,3,Original,Original,0,8,aHash,0,100.0
faces,3,Original,Original,0,8,dHash,0,100.0
faces,3,Original,Original,0,12,aHash,0,100.0
faces,3,Original,Original,0,12,dHash,0,100.0
faces,3,Original,Original,0,16,aHash,0,100.0
faces,3,Original,Original,0,16,dHash,0,100.0
faces,3,Original,Original,0,24,aHash,0,100.0
faces,3,Original,Original,0,24,dHash,0,100.0
faces,3,Original,Original,0,32,aHash,0,100.0
faces,3,Original,Original,0,32,dHash,0,100.0
faces,3,Compression_90,Compression,90,4,aHash,0,100.0
faces,3,Compression_90,Compression,90,4,dHash,0,100.0
faces,3,Compression_90,Compression,90,6,aHash,0,100.0
faces,3,Compression_90,Compression,90,6,dHash,0,100.0
faces,3,Compression_90,Compression,90,8,aHash,0,100.0
faces,3,Compression_90,Compression,90,8,dHash,0,100.0
faces,3,Compression_90,Compression,90,12,aHash,0,100.0
faces,3,Compression_90,Compression,90,12,dHash,0,100.0
faces,3,Compression_90,Compression,90,16,aHash,1,99.609375
faces,3,Compression_90,Compression,90,16,dHash,0,100.0
faces,3,Compression_90,Compression,90,24,aHash,1,99.82638888888889
faces,3,Compression_90,Compression,90,24,dHash,4,99.30555555555556
faces,3,Compression_90,Compression,90,32,aHash,0,100.0
faces,3,Compression_90,Compression,90,32,dHash,12,98.828125
faces,3,Compression_75,Compression,75,4,aHash,0,100.0
faces,3,Compression_75,Compression,75,4,dHash,0,100.0
faces,3,Compression_75,Compression,75,6,aHash,0,100.0
faces,3,Compression_75,Compression,75,6,dHash,0,100.0
faces,3,Compression_75,Compression,75,8,aHash,0,100.0
faces,3,Compression_75,Compression,75,8,dHash,0,100.0
faces,3,Compression_75,Compression,75,12,aHash,0,100.0
faces,3,Compression_75,Compression,75,12,dHash,1,99.30555555555556
faces,3,Compression_75,Compression,75,16,aHash,0,100.0
faces,3,Compression_75,Compression,75,16,dHash,1,99.609375
faces,3,Compression_75,Compression,75,24,aHash,1,99.82638888888889
faces,3,Compression_75,Compression,75,24,dHash,4,99.30555555555556
faces,3,Compression_75,Compression,75,32,aHash,0,100.0
faces,3,Compression_75,Compression,75,32,dHash,18,98.2421875
faces,3,Compression_50,Compression,50,4,aHash,0,100.0
faces,3,Compression_50,Compression,50,4,dHash,0,100.0
faces,3,Compression_50,Compression,50,6,aHash,0,100.0
faces,3,Compression_50,Compression,50,6,dHash,0,100.0
faces,3,Compression_50,Compression,50,8,aHash,0,100.0
faces,3,Compression_50,Compression,50,8,dHash,0,100.0
faces,3,Compression_50,Compression,50,12,aHash,0,100.0
faces,3,Compression_50,Compression,50,12,dHash,2,98.61111111111111
faces,3,Compression_50,Compression,50,16,aHash,1,99.609375
faces,3,Compression_50,Compression,50,16,dHash,0,100.0
faces,3,Compression_50,Compression,50,24,aHash,0,100.0
faces,3,Compression_50,Compression,50,24,dHash,8,98.61111111111111
faces,3,Compression_50,Compression,50,32,aHash,3,99.70703125
faces,3,Compression_50,Compression,50,32,dHash,19,98.14453125
faces,3,Compression_25,Compression,25,4,aHash,0,100.0
faces,3,Compression_25,Compression,25,4,dHash,0,100.0
faces,3,Compression_25,Compression,25,6,aHash,0,100.0
faces,3,Compression_25,Compression,25,6,dHash,0,100.0
faces,3,Compression_25,Compression,25,8,aHash,0,100.0
faces,3,Compression_25,Compression,25,8,dHash,0,100.0
faces,3,Compression_25,Compression,25,12,aHash,1,99.30555555555556
faces,3,Compression_25,Compression,25,12,dHash,1,99.30555555555556
faces,3,Compression_25,Compression,25,16,aHash,1,99.609375
faces,3,Compression_25,Compression,25,16,dHash,0,100.0
faces,3,Compression_25,Compression,25,24,aHash,10,98.26388888888889
faces,3,Compression_25,Compression,25,24,dHash,16,97.22222222222223
faces,3,Compression_25,Compression,25,32,aHash,10,99.0234375
faces,3,Compression_25,Compression,25,32,dHash,26,97.4609375
faces,3,Compression_10,Compression,10,4,aHash,0,100.0
faces,3,Compression_10,Compression,10,4,dHash,0,100.0
faces,3,Compression_10,Compression,10,6,aHash,0,100.0
faces,3,Compression_10,Compression,10,6,dHash,0,100.0
faces,3,Compression_10,Compression,10,8,aHash,1,98.4375
faces,3,Compression_10,Compression,10,8,dHash,2,96.875
faces,3,Compression_10,Compression,10,12,aHash,3,97.91666666666667
faces,3,Compression_10,Compression,10,12,dHash,2,98.61111111111111
faces,3,Compression_10,Compression,10,16,aHash,9,96.484375
faces,3,Compression_10,Compression,10,16,dHash,5,98.046875
faces,3,Compression_10,Compression,10,24,aHash,15,97.39583333333333
faces,3,Compression_10,Compression,10,24,dHash,30,94.79166666666667
faces,3,Compression_10,Compression,10,32,aHash,29,97.16796875
faces,3,Compression_10,Compression,10,32,dHash,58,94.3359375
faces,3,Resize_50,Resize,50,4,aHash,0,100.0
faces,3,Resize_50,Resize,50,4,dHash,0,100.0
faces,3,Resize_50,Resize,50,6,aHash,0,100.0
faces,3,Resize_50,Resize,50,6,dHash,0,100.0
faces,3,Resize_50,Resize,50,8,aHash,0,100.0
faces,3,Resize_50,Resize,50,8,dHash,0,100.0
faces,3,Resize_50,Resize,50,12,aHash,0,100.0
faces,3,Resize_50,Resize,50,12,dHash,1,99.30555555555556
faces,3,Resize_50,Resize,50,16,aHash,1,99.609375
faces,3,Resize_50,Resize,50,16,dHash,0,100.0
faces,3,Resize_50,Resize,50,24,aHash,2,99.65277777777777
faces,3,Resize_50,Resize,50,24,dHash,3,99.47916666666667
faces,3,Resize_50,Resize,50,32,aHash,1,99.90234375
faces,3,Resize_50,Resize,50,32,dHash,4,99.609375
faces,3,Resize_75,Resize,75,4,aHash,0,100.0
faces,3,Resize_75,Resize,75,4,dHash,0,100.0
faces,3,Resize_75,Resize,75,6,aHash,0,100.0
faces,3,Resize_75,Resize,75,6,dHash,0,100.0
faces,3,Resize_75,Resize,75,8,aHash,0,100.0
faces,3,Resize_75,Resize,75,8,dHash,0,100.0
faces,3,Resize_75,Resize,75,12,aHash,0,100.0
faces,3,Resize_75,Resize,75,12,dHash,1,99.30555555555556
faces,3,Resize_75,Resize,75,16,aHash,0,100.0
faces,3,Resize_75,Resize,75,16,dHash,1,99.609375
faces,3,Resize_75,Resize,75,24,aHash,0,100.0
faces,3,Resize_75,Resize,75,24,dHash,7,98.78472222222223
faces,3,Resize_75,Resize,75,32,aHash,1,99.90234375
faces,3,Resize_75,Resize,75,32,dHash,5,99.51171875
faces,3,Resize_90,Resize,90,4,aHash,0,100.0
faces,3,Resize_90,Resize,90,4,dHash,0,100.0
faces,3,Resize_90,Resize,90,6,aHash,0,100.0
faces,3,Resize_90,Resize,90,6,dHash,0,100.0
faces,3,Resize_90,Resize,90,8,aHash,0,100.0
faces,3,Resize_90,Resize,90,8,dHash,0,100.0
faces,3,Resize_90,Resize,90,12,aHash,0,100.0
faces,3,Resize_90,Resize,90,12,dHash,1,99.30555555555556
faces,3,Resize_90,Resize,90,16,aHash,0,100.0
faces,3,Resize_90,Resize,90,16,dHash,1,99.609375
faces,3,Resize_90,Resize,90,24,aHash,2,99.65277777777777
faces,3,Resize_90,Resize,90,24,dHash,9,98.4375
faces,3,Resize_90,Resize,90,32,aHash,5,99.51171875
faces,3,Resize_90,Resize,90,32,dHash,16,98.4375
faces,3,Downscale_50,Downscale,50,4,aHash,0,100.0
faces,3,Downscale_50,Downscale,50,4,dHash,0,100.0
faces,3,Downscale_50,Downscale,50,6,aHash,0,100.0
faces,3,Downscale_50,Downscale,50,6,dHash,0,100.0
faces,3,Downscale_50,Downscale,50,8,aHash,0,100.0
faces,3,Downscale_50,Downscale,50,8,dHash,0,100.0
faces,3,Downscale_50,Downscale,50,12,aHash,1,99.30555555555556
faces,3,Downscale_50,Downscale,50,12,dHash,3,97.91666666666667
faces,3,Downscale_50,Downscale,50,16,aHash,1,99.609375
faces,3,Downscale_50,Downscale,50,16,dHash,1,99.609375
faces,3,Downscale_50,Downscale,50,24,aHash,1,99.82638888888889
faces,3,Downscale_50,Downscale,50,24,dHash,7,98.78472222222223
faces,3,Downscale_50,Downscale,50,32,aHash,2,99.8046875
faces,3,Downscale_50,Downscale,50,32,dHash,14,98.6328125
faces,3,Downscale_75,Downscale,75,4,aHash,0,100.0
faces,3,Downscale_75,Downscale,75,4,dHash,0,100.0
faces,3,Downscale_75,Downscale,75,6,aHash,0,100.0
faces,3,Downscale_75,Downscale,75,6,dHash,0,100.0
faces,3,Downscale_75,Downscale,75,8,aHash,0,100.0
faces,3,Downscale_75,Downscale,75,8,dHash,0,100.0
faces,3,Downscale_75,Downscale,75,12,aHash,0,100.0
faces,3,Downscale_75,Downscale,75,12,dHash,4,97.22222222222223
faces,3,Downscale_75,Downscale,75,16,aHash,1,99.609375
faces,3,Downscale_75,Downscale,75,16,dHash,1,99.609375
faces,3,Downscale_75,Downscale,75,24,aHash,0,100.0
faces,3,Downscale_75,Downscale,75,24,dHash,8,98.61111111111111
faces,3,Downscale_75,Downscale,75,32,aHash,3,99.70703125
faces,3,Downscale_75,Downscale,75,32,dHash,21,97.94921875
faces,3,Downscale_90,Downscale,90,4,aHash,0,100.0
faces,3,Downscale_90,Downscale,90,4,dHash,0,100.0
faces,3,Downscale_90,Downscale,90,6,aHash,0,100.0
faces,3,Downscale_90,Downscale,90,6,dHash,1,97.22222222222223
faces,3,Downscale_90,Downscale,90,8,aHash,0,100.0
faces,3,Downscale_90,Downscale,90,8,dHash,0,100.0
faces,3,Downscale_90,Downscale,90,12,aHash,1,99.30555555555556
faces,3,Downscale_90,Downscale,90,12,dHash,3,97.91666666666667
