Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Algorithme,Param_binbits,Distance,Similarite_Pct
cars,29,Occlusion_25,Occlusion,25,colorHash,2,3.0,89.28571428571429
cars,29,Occlusion_25,Occlusion,25,colorHash,3,4.0,90.47619047619048
cars,29,Occlusion_25,Occlusion,25,colorHash,4,7.0,87.5
cars,29,Occlusion_25,Occlusion,25,colorHash,5,6.0,91.42857142857143
cars,29,Occlusion_25,Occlusion,25,colorHash,6,8.0,90.47619047619048
cars,29,Occlusion_50,Occlusion,50,colorHash,2,5.0,82.14285714285714
cars,29,Occlusion_50,Occlusion,50,colorHash,3,7.0,83.33333333333334
cars,29,Occlusion_50,Occlusion,50,colorHash,4,9.0,83.92857142857143
cars,29,Occlusion_50,Occlusion,50,colorHash,5,8.0,88.57142857142857
cars,29,Occlusion_50,Occlusion,50,colorHash,6,9.0,89.28571428571429
cars,29,Occlusion_75,Occlusion,75,colorHash,2,7.0,75.0
cars,29,Occlusion_75,Occlusion,75,colorHash,3,9.0,78.57142857142857
cars,29,Occlusion_75,Occlusion,75,colorHash,4,11.0,80.35714285714286
cars,29,Occlusion_75,Occlusion,75,colorHash,5,13.0,81.42857142857143
cars,29,Occlusion_75,Occlusion,75,colorHash,6,14.0,83.33333333333334
cars,30,Original,Original,0,colorHash,2,0.0,100.0
cars,30,Original,Original,0,colorHash,3,0.0,100.0
cars,30,Original,Original,0,colorHash,4,0.0,100.0
cars,30,Original,Original,0,colorHash,5,0.0,100.0
cars,30,Original,Original,0,colorHash,6,0.0,100.0
cars,30,Compression_90,Compression,90,colorHash,2,0.0,100.0
cars,30,Compression_90,Compression,90,colorHash,3,0.0,100.0
cars,30,Compression_90,Compression,90,colorHash,4,0.0,100.0
cars,30,Compression_90,Compression,90,colorHash,5,0.0,100.0
cars,30,Compression_90,Compression,90,colorHash,6,0.0,100.0
cars,30,Compression_75,Compression,75,colorHash,2,0.0,100.0
cars,30,Compression_75,Compression,75,colorHash,3,0.0,100.0
cars,30,Compression_75,Compression,75,colorHash,4,0.0,100.0
cars,30,Compression_75,Compression,75,colorHash,5,1.0,98.57142857142857
cars,30,Compression_75,Compression,75,colorHash,6,2.0,97.61904761904762
cars,30,Compression_50,Compression,50,colorHash,2,0.0,100.0
cars,30,Compression_50,Compression,50,colorHash,3,0.0,100.0
cars,30,Compression_50,Compression,50,colorHash,4,0.0,100.0
cars,30,Compression_50,Compression,50,colorHash,5,0.0,100.0
cars,30,Compression_50,Compression,50,colorHash,6,1.0,98.80952380952381
cars,30,Compression_25,Compression,25,colorHash,2,0.0,100.0
cars,30,Compression_25,Compression,25,colorHash,3,0.0,100.0
cars,30,Compression_25,Compression,25,colorHash,4,1.0,98.21428571428571
cars,30,Compression_25,Compression,25,colorHash,5,2.0,97.14285714285714
cars,30,Compression_25,Compression,25,colorHash,6,3.0,96.42857142857143
cars,30,Compression_10,Compression,10,colorHash,2,0.0,100.0
cars,30,Compression_10,Compression,10,colorHash,3,0.0,100.0
cars,30,Compression_10,Compression,10,colorHash,4,2.0,96.42857142857143
cars,30,Compression_10,Compression,10,colorHash,5,4.0,94.28571428571429
cars,30,Compression_10,Compression,10,colorHash,6,7.0,91.66666666666667
cars,30,Resize_50,Resize,50,colorHash,2,0.0,100.0
cars,30,Resize_50,Resize,50,colorHash,3,0.0,100.0
cars,30,Resize_50,Resize,50,colorHash,4,0.0,100.0
cars,30,Resize_50,Resize,50,colorHash,5,0.0,100.0
cars,30,Resize_50,Resize,50,colorHash,6,0.0,100.0
cars,30,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,30,Resize_75,Resize,75,colorHash,3,0.0,100.0
cars,30,Resize_75,Resize,75,colorHash,4,0.0,100.0
cars,30,Resize_75,Resize,75,colorHash,5,1.0,98.57142857142857
cars,30,Resize_75,Resize,75,colorHash,6,2.0,97.61904761904762
cars,30,Resize_90,Resize,90,colorHash,2,0.0,100.0
cars,30,Resize_90,Resize,90,colorHash,3,0.0,100.0
cars,30,Resize_90,Resize,90,colorHash,4,0.0,100.0
cars,30,Resize_90,Resize,90,colorHash,5,3.0,95.71428571428571
cars,30,Resize_90,Resize,90,colorHash,6,4.0,95.23809523809524
cars,30,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
cars,30,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
cars,30,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
cars,30,Downscale_50,Downscale,50,colorHash,5,0.0,100.0
cars,30,Downscale_50,Downscale,50,colorHash,6,0.0,100.0
cars,30,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
cars,30,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
cars,30,Downscale_75,Downscale,75,colorHash,4,0.0,100.0
cars,30,Downscale_75,Downscale,75,colorHash,5,3.0,95.71428571428571
cars,30,Downscale_75,Downscale,75,colorHash,6,5.0,94.04761904761905
cars,30,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
cars,30,Downscale_90,Downscale,90,colorHash,3,1.0,97.61904761904762
cars,30,Downscale_90,Downscale,90,colorHash,4,3.0,94.64285714285714
cars,30,Downscale_90,Downscale,90,colorHash,5,2.0,97.14285714285714
cars,30,Downscale_90,Downscale,90,colorHash,6,4.0,95.23809523809524
cars,30,Occlusion_10,Occlusion,10,colorHash,2,0.0,100.0
cars,30,Occlusion_10,Occlusion,10,colorHash,3,0.0,100.0
cars,30,Occlusion_10,Occlusion,10,colorHash,4,1.0,98.21428571428571
cars,30,Occlusion_10,Occlusion,10,colorHash,5,0.0,100.0
cars,30,Occlusion_10,Occlusion,10,colorHash,6,0.0,100.0
cars,30,Occlusion_25,Occlusion,25,colorHash,2,1.0,96.42857142857143
cars,30,Occlusion_25,Occlusion,25,colorHash,3,4.0,90.47619047619048
cars,30,Occlusion_25,Occlusion,25,colorHash,4,7.0,87.5
cars,30,Occlusion_25,Occlusion,25,colorHash,5,3.0,95.71428571428571
cars,30,Occlusion_25,Occlusion,25,colorHash,6,3.0,96.42857142857143
cars,30,Occlusion_50,Occlusion,50,colorHash,2,5.0,82.14285714285714
cars,30,Occlusion_50,Occlusion,50,colorHash,3,6.0,85.71428571428572
cars,30,Occlusion_50,Occlusion,50,colorHash,4,9.0,83.92857142857143
cars,30,Occlusion_50,Occlusion,50,colorHash,5,10.0,85.71428571428572
cars,30,Occlusion_50,Occlusion,50,colorHash,6,9.0,89.28571428571429
cars,30,Occlusion_75,Occlusion,75,colorHash,2,5.0,82.14285714285714
cars,30,Occlusion_75,Occlusion,75,colorHash,3,7.0,83.33333333333334
cars,30,Occlusion_75,Occlusion,75,colorHash,4,9.0,83.92857142857143
cars,30,Occlusion_75,Occlusion,75,colorHash,5,9.0,87.14285714285714
cars,30,Occlusion_75,Occlusion,75,colorHash,6,11.0,86.9047619047619
cars,31,Original,Original,0,colorHash,2,0.0,100.0
cars,31,Original,Original,0,colorHash,3,0.0,100.0
cars,31,Original,Original,0,colorHash,4,0.0,100.0
cars,31,Original,Original,0,colorHash,5,0.0,100.0
cars,31,Original,Original,0,colorHash,6,0.0,100.0
cars,31,Compression_90,Compression,90,colorHash,2,1.0,96.42857142857143
cars,31,Compression_90,Compression,90,colorHash,3,1.0,97.61904761904762
cars,31,Compression_90,Compression,90,colorHash,4,1.0,98.21428571428571
cars,31,Compression_90,Compression,90,colorHash,5,2.0,97.14285714285714
cars,31,Compression_90,Compression,90,colorHash,6,4.0,95.23809523809524
cars,31,Compression_75,Compression,75,colorHash,2,0.0,100.0
cars,31,Compression_75,Compression,75,colorHash,3,0.0,100.0
cars,31,Compression_75,Compression,75,colorHash,4,0.0,100.0
cars,31,Compression_75,Compression,75,colorHash,5,1.0,98.57142857142857
cars,31,Compression_75,Compression,75,colorHash,6,4.0,95.23809523809524
cars,31,Compression_50,Compression,50,colorHash,2,1.0,96.42857142857143
cars,31,Compression_50,Compression,50,colorHash,3,1.0,97.61904761904762
cars,31,Compression_50,Compression,50,colorHash,4,1.0,98.21428571428571
cars,31,Compression_50,Compression,50,colorHash,5,4.0,94.28571428571429
cars,31,Compression_50,Compression,50,colorHash,6,7.0,91.66666666666667
cars,31,Compression_25,Compression,25,colorHash,2,0.0,100.0
cars,31,Compression_25,Compression,25,colorHash,3,1.0,97.61904761904762
cars,31,Compression_25,Compression,25,colorHash,4,2.0,96.42857142857143
cars,31,Compression_25,Compression,25,colorHash,5,3.0,95.71428571428571
cars,31,Compression_25,Compression,25,colorHash,6,6.0,92.85714285714286
cars,31,Compression_10,Compression,10,colorHash,2,2.0,92.85714285714286
cars,31,Compression_10,Compression,10,colorHash,3,3.0,92.85714285714286
cars,31,Compression_10,Compression,10,colorHash,4,5.0,91.07142857142857
cars,31,Compression_10,Compression,10,colorHash,5,7.0,90.0
cars,31,Compression_10,Compression,10,colorHash,6,8.0,90.47619047619048
cars,31,Resize_50,Resize,50,colorHash,2,0.0,100.0
cars,31,Resize_50,Resize,50,colorHash,3,0.0,100.0
cars,31,Resize_50,Resize,50,colorHash,4,0.0,100.0
cars,31,Resize_50,Resize,50,colorHash,5,0.0,100.0
cars,31,Resize_50,Resize,50,colorHash,6,1.0,98.80952380952381
cars,31,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,31,Resize_75,Resize,75,colorHash,3,0.0,100.0
cars,31,Resize_75,Resize,75,colorHash,4,1.0,98.21428571428571
cars,31,Resize_75,Resize,75,colorHash,5,3.0,95.71428571428571
cars,31,Resize_75,Resize,75,colorHash,6,5.0,94.04761904761905
cars,31,Resize_90,Resize,90,colorHash,2,0.0,100.0
cars,31,Resize_90,Resize,90,colorHash,3,0.0,100.0
cars,31,Resize_90,Resize,90,colorHash,4,1.0,98.21428571428571
cars,31,Resize_90,Resize,90,colorHash,5,3.0,95.71428571428571
cars,31,Resize_90,Resize,90,colorHash,6,5.0,94.04761904761905
cars,31,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
cars,31,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
cars,31,Downscale_50,Downscale,50,colorHash,4,1.0,98.21428571428571
cars,31,Downscale_50,Downscale,50,colorHash,5,3.0,95.71428571428571
cars,31,Downscale_50,Downscale,50,colorHash,6,5.0,94.04761904761905
cars,31,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
cars,31,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
cars,31,Downscale_75,Downscale,75,colorHash,4,1.0,98.21428571428571
cars,31,Downscale_75,Downscale,75,colorHash,5,3.0,95.71428571428571
cars,31,Downscale_75,Downscale,75,colorHash,6,5.0,94.04761904761905
cars,31,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
cars,31,Downscale_90,Downscale,90,colorHash,3,1.0,97.61904761904762
cars,31,Downscale_90,Downscale,90,colorHash,4,3.0,94.64285714285714
cars,31,Downscale_90,Downscale,90,colorHash,5,3.0,95.71428571428571
cars,31,Downscale_90,Downscale,90,colorHash,6,6.0,92.85714285714286
cars,31,Occlusion_10,Occlusion,10,colorHash,2,3.0,89.28571428571429
cars,31,Occlusion_10,Occlusion,10,colorHash,3,4.0,90.47619047619048
cars,31,Occlusion_10,Occlusion,10,colorHash,4,6.0,89.28571428571429
cars,31,Occlusion_10,Occlusion,10,colorHash,5,6.0,91.42857142857143
cars,31,Occlusion_10,Occlusion,10,colorHash,6,7.0,91.66666666666667
cars,31,Occlusion_25,Occlusion,25,colorHash,2,4.0,85.71428571428572
cars,31,Occlusion_25,Occlusion,25,colorHash,3,4.0,90.47619047619048
cars,31,Occlusion_25,Occlusion,25,colorHash,4,6.0,89.28571428571429
cars,31,Occlusion_25,Occlusion,25,colorHash,5,8.0,88.57142857142857
cars,31,Occlusion_25,Occlusion,25,colorHash,6,12.0,85.71428571428572
cars,31,Occlusion_50,Occlusion,50,colorHash,2,4.0,85.71428571428572
cars,31,Occlusion_50,Occlusion,50,colorHash,3,3.0,92.85714285714286
cars,31,Occlusion_50,Occlusion,50,colorHash,4,7.0,87.5
cars,31,Occlusion_50,Occlusion,50,colorHash,5,10.0,85.71428571428572
cars,31,Occlusion_50,Occlusion,50,colorHash,6,15.0,82.14285714285714
cars,31,Occlusion_75,Occlusion,75,colorHash,2,4.0,85.71428571428572
cars,31,Occlusion_75,Occlusion,75,colorHash,3,5.0,88.0952380952381
cars,31,Occlusion_75,Occlusion,75,colorHash,4,9.0,83.92857142857143
cars,31,Occlusion_75,Occlusion,75,colorHash,5,11.0,84.28571428571429
cars,31,Occlusion_75,Occlusion,75,colorHash,6,13.0,84.52380952380952
cars,32,Original,Original,0,colorHash,2,0.0,100.0
cars,32,Original,Original,0,colorHash,3,0.0,100.0
cars,32,Original,Original,0,colorHash,4,0.0,100.0
cars,32,Original,Original,0,colorHash,5,0.0,100.0
cars,32,Original,Original,0,colorHash,6,0.0,100.0
cars,32,Compression_90,Compression,90,colorHash,2,1.0,96.42857142857143
cars,32,Compression_90,Compression,90,colorHash,3,2.0,95.23809523809524
cars,32,Compression_90,Compression,90,colorHash,4,3.0,94.64285714285714
cars,32,Compression_90,Compression,90,colorHash,5,4.0,94.28571428571429
cars,32,Compression_90,Compression,90,colorHash,6,4.0,95.23809523809524
cars,32,Compression_75,Compression,75,colorHash,2,1.0,96.42857142857143
cars,32,Compression_75,Compression,75,colorHash,3,2.0,95.23809523809524
cars,32,Compression_75,Compression,75,colorHash,4,3.0,94.64285714285714
cars,32,Compression_75,Compression,75,colorHash,5,5.0,92.85714285714286
cars,32,Compression_75,Compression,75,colorHash,6,5.0,94.04761904761905
cars,32,Compression_50,Compression,50,colorHash,2,1.0,96.42857142857143
cars,32,Compression_50,Compression,50,colorHash,3,2.0,95.23809523809524
cars,32,Compression_50,Compression,50,colorHash,4,4.0,92.85714285714286
cars,32,Compression_50,Compression,50,colorHash,5,7.0,90.0
cars,32,Compression_50,Compression,50,colorHash,6,7.0,91.66666666666667
cars,32,Compression_25,Compression,25,colorHash,2,1.0,96.42857142857143
cars,32,Compression_25,Compression,25,colorHash,3,2.0,95.23809523809524
cars,32,Compression_25,Compression,25,colorHash,4,4.0,92.85714285714286
cars,32,Compression_25,Compression,25,colorHash,5,8.0,88.57142857142857
cars,32,Compression_25,Compression,25,colorHash,6,9.0,89.28571428571429
cars,32,Compression_10,Compression,10,colorHash,2,2.0,92.85714285714286
cars,32,Compression_10,Compression,10,colorHash,3,4.0,90.47619047619048
cars,32,Compression_10,Compression,10,colorHash,4,5.0,91.07142857142857
cars,32,Compression_10,Compression,10,colorHash,5,9.0,87.14285714285714
cars,32,Compression_10,Compression,10,colorHash,6,9.0,89.28571428571429
cars,32,Resize_50,Resize,50,colorHash,2,0.0,100.0
cars,32,Resize_50,Resize,50,colorHash,3,0.0,100.0
cars,32,Resize_50,Resize,50,colorHash,4,1.0,98.21428571428571
cars,32,Resize_50,Resize,50,colorHash,5,1.0,98.57142857142857
cars,32,Resize_50,Resize,50,colorHash,6,1.0,98.80952380952381
cars,32,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,32,Resize_75,Resize,75,colorHash,3,1.0,97.61904761904762
cars,32,Resize_75,Resize,75,colorHash,4,3.0,94.64285714285714
cars,32,Resize_75,Resize,75,colorHash,5,3.0,95.71428571428571
cars,32,Resize_75,Resize,75,colorHash,6,5.0,94.04761904761905
cars,32,Resize_90,Resize,90,colorHash,2,1.0,96.42857142857143
cars,32,Resize_90,Resize,90,colorHash,3,2.0,95.23809523809524
cars,32,Resize_90,Resize,90,colorHash,4,4.0,92.85714285714286
cars,32,Resize_90,Resize,90,colorHash,5,7.0,90.0
cars,32,Resize_90,Resize,90,colorHash,6,7.0,91.66666666666667
cars,32,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
cars,32,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
cars,32,Downscale_50,Downscale,50,colorHash,4,2.0,96.42857142857143
cars,32,Downscale_50,Downscale,50,colorHash,5,3.0,95.71428571428571
cars,32,Downscale_50,Downscale,50,colorHash,6,2.0,97.61904761904762
cars,32,Downscale_75,Downscale,75,colorHash,2,1.0,96.42857142857143
cars,32,Downscale_75,Downscale,75,colorHash,3,2.0,95.23809523809524
cars,32,Downscale_75,Downscale,75,colorHash,4,4.0,92.85714285714286
cars,32,Downscale_75,Downscale,75,colorHash,5,6.0,91.42857142857143
cars,32,Downscale_75,Downscale,75,colorHash,6,7.0,91.66666666666667
cars,32,Downscale_90,Downscale,90,colorHash,2,1.0,96.42857142857143
cars,32,Downscale_90,Downscale,90,colorHash,3,2.0,95.23809523809524
cars,32,Downscale_90,Downscale,90,colorHash,4,4.0,92.85714285714286
cars,32,Downscale_90,Downscale,90,colorHash,5,8.0,88.57142857142857
cars,32,Downscale_90,Downscale,90,colorHash,6,5.0,94.04761904761905
cars,32,Occlusion_10,Occlusion,10,colorHash,2,1.0,96.42857142857143
cars,32,Occlusion_10,Occlusion,10,colorHash,3,2.0,95.23809523809524
cars,32,Occlusion_10,Occlusion,10,colorHash,4,3.0,94.64285714285714
cars,32,Occlusion_10,Occlusion,10,colorHash,5,5.0,92.85714285714286
cars,32,Occlusion_10,Occlusion,10,colorHash,6,5.0,94.04761904761905
cars,32,Occlusion_25,Occlusion,25,colorHash,2,1.0,96.42857142857143
cars,32,Occlusion_25,Occlusion,25,colorHash,3,2.0,95.23809523809524
cars,32,Occlusion_25,Occlusion,25,colorHash,4,7.0,87.5
cars,32,Occlusion_25,Occlusion,25,colorHash,5,6.0,91.42857142857143
cars,32,Occlusion_25,Occlusion,25,colorHash,6,10.0,88.0952380952381
cars,32,Occlusion_50,Occlusion,50,colorHash,2,3.0,89.28571428571429
cars,32,Occlusion_50,Occlusion,50,colorHash,3,7.0,83.33333333333334
cars,32,Occlusion_50,Occlusion,50,colorHash,4,8.0,85.71428571428572
cars,32,Occlusion_50,Occlusion,50,colorHash,5,7.0,90.0
cars,32,Occlusion_50,Occlusion,50,colorHash,6,10.0,88.0952380952381
cars,32,Occlusion_75,Occlusion,75,colorHash,2,5.0,82.14285714285714
cars,32,Occlusion_75,Occlusion,75,colorHash,3,9.0,78.57142857142857
cars,32,Occlusion_75,Occlusion,75,colorHash,4,11.0,80.35714285714286
cars,32,Occlusion_75,Occlusion,75,colorHash,5,13.0,81.42857142857143
cars,32,Occlusion_75,Occlusion,75,colorHash,6,14.0,83.33333333333334
cars,33,Original,Original,0,colorHash,2,0.0,100.0
cars,33,Original,Original,0,colorHash,3,0.0,100.0
cars,33,Original,Original,0,colorHash,4,0.0,100.0
cars,33,Original,Original,0,colorHash,5,0.0,100.0
cars,33,Original,Original,0,colorHash,6,0.0,100.0
cars,33,Compression_90,Compression,90,colorHash,2,0.0,100.0
cars,33,Compression_90,Compression,90,colorHash,3,0.0,100.0
cars,33,Compression_90,Compression,90,colorHash,4,0.0,100.0
cars,33,Compression_90,Compression,90,colorHash,5,1.0,98.57142857142857
cars,33,Compression_90,Compression,90,colorHash,6,1.0,98.80952380952381
cars,33,Compression_75,Compression,75,colorHash,2,0.0,100.0
cars,33,Compression_75,Compression,75,colorHash,3,0.0,100.0
cars,33,Compression_75,Compression,75,colorHash,4,0.0,100.0
cars,33,Compression_75,Compression,75,colorHash,5,1.0,98.57142857142857
cars,33,Compression_75,Compression,75,colorHash,6,1.0,98.80952380952381
cars,33,Compression_50,Compression,50,colorHash,2,0.0,100.0
cars,33,Compression_50,Compression,50,colorHash,3,1.0,97.61904761904762
cars,33,Compression_50,Compression,50,colorHash,4,2.0,96.42857142857143
cars,33,Compression_50,Compression,50,colorHash,5,2.0,97.14285714285714
cars,33,Compression_50,Compression,50,colorHash,6,3.0,96.42857142857143
cars,33,Compression_25,Compression,25,colorHash,2,0.0,100.0
cars,33,Compression_25,Compression,25,colorHash,3,1.0,97.61904761904762
cars,33,Compression_25,Compression,25,colorHash,4,2.0,96.42857142857143
cars,33,Compression_25,Compression,25,colorHash,5,2.0,97.14285714285714
cars,33,Compression_25,Compression,25,colorHash,6,2.0,97.61904761904762
cars,33,Compression_10,Compression,10,colorHash,2,0.0,100.0
cars,33,Compression_10,Compression,10,colorHash,3,2.0,95.23809523809524
cars,33,Compression_10,Compression,10,colorHash,4,3.0,94.64285714285714
cars,33,Compression_10,Compression,10,colorHash,5,0.0,100.0
cars,33,Compression_10,Compression,10,colorHash,6,4.0,95.23809523809524
cars,33,Resize_50,Resize,50,colorHash,2,0.0,100.0
cars,33,Resize_50,Resize,50,colorHash,3,0.0,100.0
cars,33,Resize_50,Resize,50,colorHash,4,0.0,100.0
cars,33,Resize_50,Resize,50,colorHash,5,0.0,100.0
cars,33,Resize_50,Resize,50,colorHash,6,1.0,98.80952380952381
cars,33,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,33,Resize_75,Resize,75,colorHash,3,0.0,100.0
cars,33,Resize_75,Resize,75,colorHash,4,0.0,100.0
cars,33,Resize_75,Resize,75,colorHash,5,0.0,100.0
cars,33,Resize_75,Resize,75,colorHash,6,0.0,100.0
cars,33,Resize_90,Resize,90,colorHash,2,0.0,100.0
cars,33,Resize_90,Resize,90,colorHash,3,0.0,100.0
cars,33,Resize_90,Resize,90,colorHash,4,1.0,98.21428571428571
cars,33,Resize_90,Resize,90,colorHash,5,1.0,98.57142857142857
cars,33,Resize_90,Resize,90,colorHash,6,4.0,95.23809523809524
cars,33,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
cars,33,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
cars,33,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
cars,33,Downscale_50,Downscale,50,colorHash,5,0.0,100.0
cars,33,Downscale_50,Downscale,50,colorHash,6,1.0,98.80952380952381
cars,33,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
cars,33,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
cars,33,Downscale_75,Downscale,75,colorHash,4,1.0,98.21428571428571
cars,33,Downscale_75,Downscale,75,colorHash,5,1.0,98.57142857142857
cars,33,Downscale_75,Downscale,75,colorHash,6,2.0,97.61904761904762
cars,33,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
cars,33,Downscale_90,Downscale,90,colorHash,3,0.0,100.0
cars,33,Downscale_90,Downscale,90,colorHash,4,1.0,98.21428571428571
cars,33,Downscale_90,Downscale,90,colorHash,5,1.0,98.57142857142857
cars,33,Downscale_90,Downscale,90,colorHash,6,3.0,96.42857142857143
cars,33,Occlusion_10,Occlusion,10,colorHash,2,2.0,92.85714285714286
cars,33,Occlusion_10,Occlusion,10,colorHash,3,3.0,92.85714285714286
cars,33,Occlusion_10,Occlusion,10,colorHash,4,5.0,91.07142857142857
cars,33,Occlusion_10,Occlusion,10,colorHash,5,4.0,94.28571428571429
cars,33,Occlusion_10,Occlusion,10,colorHash,6,6.0,92.85714285714286
cars,33,Occlusion_25,Occlusion,25,colorHash,2,2.0,92.85714285714286
cars,33,Occlusion_25,Occlusion,25,colorHash,3,4.0,90.47619047619048
cars,33,Occlusion_25,Occlusion,25,colorHash,4,5.0,91.07142857142857
cars,33,Occlusion_25,Occlusion,25,colorHash,5,3.0,95.71428571428571
cars,33,Occlusion_25,Occlusion,25,colorHash,6,4.0,95.23809523809524
